name	perc_frags	num_frags	num_frags_direct	rank	ncbi_taxon_id	scientific_name
ESC_JB8358AA_AS	  0.78	1	0	P6	8287	                            Sarcopterygii
ESC_JB8358AA_AS	  0.78	1	0	P7	1338369	                              Dipnotetrapodomorpha
ESC_JB8358AA_AS	  0.78	1	0	P8	32523	                                Tetrapoda
ESC_JB8358AA_AS	  0.78	1	0	P9	32524	                                  Amniota
ESC_JB8358AA_AS	  0.78	1	0	C	40674	                                    Mammalia
ESC_JB8358AA_AS	  0.78	1	0	C1	32525	                                      Theria
ESC_JB8358AA_AS	  0.78	1	0	C2	9347	                                        Eutheria
ESC_JB8358AA_AS	  0.78	1	0	C3	1437010	                                          Boreoeutheria
ESC_JB8358AA_AS	  0.78	1	0	C4	314146	                                            Euarchontoglires
ESC_JB8358AA_AS	  0.78	1	0	O	9443	                                              Primates
ESC_JB8358AA_AS	  0.78	1	0	O1	376913	                                                Haplorrhini
ESC_JB8358AA_AS	  0.78	1	0	O2	314293	                                                  Simiiformes
ESC_JB8358AA_AS	  0.78	1	0	O3	9526	                                                    Catarrhini
ESC_JB8358AA_AS	  0.78	1	0	O4	314295	                                                      Hominoidea
ESC_JB8358AA_AS	  0.78	1	0	F	9604	                                                        Hominidae
ESC_JB8358AA_AS	  0.78	1	0	F1	207598	                                                          Homininae
ESC_JB8358AA_AS	  0.78	1	0	G	9605	                                                            Homo
ESC_JB8358AA_AS	  0.78	1	1	S	9606	                                                              Homo sapiens
ESC_JB8359AA_AS	100.00	117	4	R	1	root
ESC_JB8359AA_AS	 96.58	113	0	R1	131567	  cellular organisms
ESC_JB8359AA_AS	 92.31	108	0	D	2	    Bacteria
ESC_JB8359AA_AS	 92.31	108	0	P	1224	      Proteobacteria
ESC_JB8359AA_AS	 92.31	108	0	C	1236	        Gammaproteobacteria
ESC_JB8359AA_AS	 92.31	108	2	O	91347	          Enterobacterales
ESC_JB8359AA_AS	 90.60	106	8	F	543	            Enterobacteriaceae
ESC_JB8359AA_AS	 83.76	98	4	G	561	              Escherichia
ESC_JB8359AA_AS	 80.34	94	75	S	562	                Escherichia coli
ESC_JB8359AA_AS	  5.98	7	7	S1	869729	                  Escherichia coli UM146
ESC_JB8359AA_AS	  3.42	4	4	S1	1329907	                  Escherichia coli APEC IMT5155
ESC_JB8359AA_AS	  1.71	2	0	S1	83333	                  Escherichia coli K-12
ESC_JB8359AA_AS	  1.71	2	0	S2	511145	                    Escherichia coli str. K-12 substr. MG1655
ESC_JB8359AA_AS	  1.71	2	2	S3	879462	                      Escherichia coli str. K-12 substr. MG1655star
ESC_JB8359AA_AS	  0.85	1	1	S1	83334	                  Escherichia coli O157:H7
ESC_JB8359AA_AS	  0.85	1	1	S1	168807	                  Escherichia coli O127:H6
ESC_JB8359AA_AS	  0.85	1	1	S1	199310	                  Escherichia coli CFT073
ESC_JB8359AA_AS	  0.85	1	1	S1	930406	                  Escherichia coli O157:H16
ESC_JB8359AA_AS	  0.85	1	1	S1	405955	                  Escherichia coli APEC O1
ESC_JB8359AA_AS	  0.85	1	0	S1	861906	                  Escherichia coli O44:H18
ESC_JB8359AA_AS	  0.85	1	1	S2	216592	                    Escherichia coli 042
ESC_JB8359AA_AS	  4.27	5	0	D	2759	    Eukaryota
ESC_JB8359AA_AS	  4.27	5	0	D1	33154	      Opisthokonta
ESC_JB8359AA_AS	  4.27	5	0	K	33208	        Metazoa
ESC_JB8359AA_AS	  4.27	5	0	K1	6072	          Eumetazoa
ESC_JB8359AA_AS	  4.27	5	0	K2	33213	            Bilateria
ESC_JB8359AA_AS	  4.27	5	0	K3	33511	              Deuterostomia
ESC_JB8359AA_AS	  4.27	5	0	P	7711	                Chordata
ESC_JB8359AA_AS	  4.27	5	0	P1	89593	                  Craniata
ESC_JB8359AA_AS	  4.27	5	0	P2	7742	                    Vertebrata
ESC_JB8359AA_AS	  4.27	5	0	P3	7776	                      Gnathostomata
ESC_JB8359AA_AS	  4.27	5	0	P4	117570	                        Teleostomi
ESC_JB8359AA_AS	  4.27	5	0	P5	117571	                          Euteleostomi
ESC_JB8359AA_AS	  4.27	5	0	P6	8287	                            Sarcopterygii
ESC_JB8359AA_AS	  4.27	5	0	P7	1338369	                              Dipnotetrapodomorpha
ESC_JB8359AA_AS	  4.27	5	0	P8	32523	                                Tetrapoda
ESC_JB8359AA_AS	  4.27	5	0	P9	32524	                                  Amniota
ESC_JB8359AA_AS	  4.27	5	0	C	40674	                                    Mammalia
ESC_JB8359AA_AS	  4.27	5	0	C1	32525	                                      Theria
ESC_JB8359AA_AS	  4.27	5	0	C2	9347	                                        Eutheria
ESC_JB8359AA_AS	  4.27	5	0	C3	1437010	                                          Boreoeutheria
ESC_JB8359AA_AS	  4.27	5	0	C4	314146	                                            Euarchontoglires
ESC_JB8359AA_AS	  4.27	5	0	O	9443	                                              Primates
ESC_JB8359AA_AS	  4.27	5	0	O1	376913	                                                Haplorrhini
ESC_JB8359AA_AS	  4.27	5	0	O2	314293	                                                  Simiiformes
ESC_JB8359AA_AS	  4.27	5	0	O3	9526	                                                    Catarrhini
ESC_JB8359AA_AS	  4.27	5	0	O4	314295	                                                      Hominoidea
ESC_JB8359AA_AS	  4.27	5	0	F	9604	                                                        Hominidae
ESC_JB8359AA_AS	  4.27	5	0	F1	207598	                                                          Homininae
ESC_JB8359AA_AS	  4.27	5	0	G	9605	                                                            Homo
ESC_JB8359AA_AS	  4.27	5	5	S	9606	                                                              Homo sapiens
ESC_JB9522AA_AS	100.00	88	1	R	1	root
ESC_JB9522AA_AS	 98.86	87	0	R1	131567	  cellular organisms
ESC_JB9522AA_AS	 98.86	87	0	D	2	    Bacteria
ESC_JB9522AA_AS	 98.86	87	0	P	1224	      Proteobacteria
ESC_JB9522AA_AS	 98.86	87	0	C	1236	        Gammaproteobacteria
ESC_JB9522AA_AS	 98.86	87	1	O	91347	          Enterobacterales
ESC_JB9522AA_AS	 97.73	86	12	F	543	            Enterobacteriaceae
ESC_JB9522AA_AS	 82.95	73	2	G	561	              Escherichia
ESC_JB9522AA_AS	 80.68	71	37	S	562	                Escherichia coli
ESC_JB9522AA_AS	 34.09	30	30	S1	1329907	                  Escherichia coli APEC IMT5155
ESC_JB9522AA_AS	  1.14	1	0	S1	83333	                  Escherichia coli K-12
ESC_JB9522AA_AS	  1.14	1	0	S2	511145	                    Escherichia coli str. K-12 substr. MG1655
ESC_JB9522AA_AS	  1.14	1	1	S3	879462	                      Escherichia coli str. K-12 substr. MG1655star
ESC_JB9522AA_AS	  1.14	1	1	S1	913091	                  Escherichia coli TW10598
ESC_JB9522AA_AS	  1.14	1	1	S1	439855	                  Escherichia coli SMS-3-5
ESC_JB9522AA_AS	  1.14	1	1	S1	199310	                  Escherichia coli CFT073
ESC_JB9522AA_AS	  1.14	1	0	G	590	              Salmonella
ESC_JB9522AA_AS	  1.14	1	0	S	28901	                Salmonella enterica
ESC_JB9522AA_AS	  1.14	1	0	S1	59201	                  Salmonella enterica subsp. enterica
ESC_JB9522AA_AS	  1.14	1	0	S2	90371	                    Salmonella enterica subsp. enterica serovar Typhimurium
ESC_JB9522AA_AS	  1.14	1	1	S3	1171376	                      Salmonella enterica subsp. enterica serovar Typhimurium str. U288
ESC_JB9585AA_AS	100.00	139	2	R	1	root
ESC_JB9585AA_AS	 98.56	137	0	R1	131567	  cellular organisms
ESC_JB9585AA_AS	 98.56	137	0	D	2	    Bacteria
ESC_JB9585AA_AS	 98.56	137	0	P	1224	      Proteobacteria
ESC_JB9585AA_AS	 98.56	137	0	C	1236	        Gammaproteobacteria
ESC_JB9585AA_AS	 98.56	137	0	O	91347	          Enterobacterales
ESC_JB9585AA_AS	 98.56	137	18	F	543	            Enterobacteriaceae
ESC_JB9585AA_AS	 84.89	118	5	G	561	              Escherichia
ESC_JB9585AA_AS	 81.29	113	85	S	562	                Escherichia coli
ESC_JB9585AA_AS	  3.60	5	5	S1	585035	                  Escherichia coli S88
ESC_JB9585AA_AS	  2.88	4	4	S1	869729	                  Escherichia coli UM146
ESC_JB9585AA_AS	  2.88	4	4	S1	1329907	                  Escherichia coli APEC IMT5155
ESC_JB9585AA_AS	  2.16	3	0	S1	83333	                  Escherichia coli K-12
ESC_JB9585AA_AS	  2.16	3	0	S2	511145	                    Escherichia coli str. K-12 substr. MG1655
ESC_JB9585AA_AS	  2.16	3	3	S3	879462	                      Escherichia coli str. K-12 substr. MG1655star
ESC_JB9585AA_AS	  1.44	2	2	S1	941323	                  Escherichia coli VR50
ESC_JB9585AA_AS	  1.44	2	2	S1	930406	                  Escherichia coli O157:H16
ESC_JB9585AA_AS	  0.72	1	1	S1	199310	                  Escherichia coli CFT073
ESC_JB9585AA_AS	  0.72	1	1	S1	585057	                  Escherichia coli IAI39
ESC_JB9585AA_AS	  0.72	1	1	S1	168807	                  Escherichia coli O127:H6
ESC_JB9585AA_AS	  0.72	1	1	S1	1200752	                  Escherichia coli NCCP15648
ESC_JB9585AA_AS	  0.72	1	1	S1	696406	                  Escherichia coli UMNK88
ESC_JB9585AA_AS	  0.72	1	0	S1	1072458	                  Escherichia coli O7:K1
ESC_JB9585AA_AS	  0.72	1	1	S2	1072459	                    Escherichia coli O7:K1 str. CE10
ESC_JB9585AA_AS	  0.72	1	0	S1	861906	                  Escherichia coli O44:H18
ESC_JB9585AA_AS	  0.72	1	1	S2	216592	                    Escherichia coli 042
ESC_JB9585AA_AS	  0.72	1	1	S1	2048780	                  Escherichia coli O25:H16
ESC_JB9585AA_AS	  0.72	1	0	G	590	              Salmonella
ESC_JB9585AA_AS	  0.72	1	0	S	28901	                Salmonella enterica
ESC_JB9585AA_AS	  0.72	1	0	S1	59201	                  Salmonella enterica subsp. enterica
ESC_JB9585AA_AS	  0.72	1	1	S2	58712	                    Salmonella enterica subsp. enterica serovar Anatum
ESC_KA0604AA_AS	  0.55	1	1	U	0	unclassified
ESC_KA0604AA_AS	 99.45	182	3	R	1	root
ESC_KA0604AA_AS	 97.81	179	0	R1	131567	  cellular organisms
ESC_KA0604AA_AS	 97.81	179	0	D	2	    Bacteria
ESC_KA0604AA_AS	 97.27	178	0	P	1224	      Proteobacteria
ESC_KA0604AA_AS	 97.27	178	0	C	1236	        Gammaproteobacteria
ESC_KA0604AA_AS	 97.27	178	9	O	91347	          Enterobacterales
ESC_KA0604AA_AS	 92.35	169	14	F	543	            Enterobacteriaceae
ESC_KA0604AA_AS	 84.70	155	12	G	561	              Escherichia
ESC_KA0604AA_AS	 78.14	143	120	S	562	                Escherichia coli
ESC_KA0604AA_AS	  3.28	6	6	S1	869729	                  Escherichia coli UM146
ESC_KA0604AA_AS	  1.64	3	3	S1	1329907	                  Escherichia coli APEC IMT5155
ESC_KA0604AA_AS	  1.09	2	0	S1	83333	                  Escherichia coli K-12
ESC_KA0604AA_AS	  1.09	2	0	S2	511145	                    Escherichia coli str. K-12 substr. MG1655
ESC_KA0604AA_AS	  1.09	2	2	S3	879462	                      Escherichia coli str. K-12 substr. MG1655star
ESC_KA0604AA_AS	  1.09	2	2	S1	930406	                  Escherichia coli O157:H16
ESC_KA0604AA_AS	  1.09	2	0	S1	861906	                  Escherichia coli O44:H18
ESC_KA0604AA_AS	  1.09	2	2	S2	216592	                    Escherichia coli 042
ESC_KA0604AA_AS	  1.09	2	2	S1	199310	                  Escherichia coli CFT073
ESC_KA0604AA_AS	  0.55	1	1	S1	941323	                  Escherichia coli VR50
ESC_KA0604AA_AS	  0.55	1	1	S1	696406	                  Escherichia coli UMNK88
ESC_KA0604AA_AS	  0.55	1	1	S1	1382700	                  Escherichia coli PMV-1
ESC_KA0604AA_AS	  0.55	1	1	S1	405955	                  Escherichia coli APEC O1
ESC_KA0604AA_AS	  0.55	1	1	S1	1954351	                  Escherichia coli APEC O2-211
ESC_KA0604AA_AS	  0.55	1	1	S1	168807	                  Escherichia coli O127:H6
ESC_KA0604AA_AS	  0.55	1	0	D1	1783270	      FCB group
ESC_KA0604AA_AS	  0.55	1	0	D2	68336	        Bacteroidetes/Chlorobi group
ESC_KA0604AA_AS	  0.55	1	0	P	976	          Bacteroidetes
ESC_KA0604AA_AS	  0.55	1	0	C	768503	            Cytophagia
ESC_KA0604AA_AS	  0.55	1	0	O	768507	              Cytophagales
ESC_KA0604AA_AS	  0.55	1	0	O1	1124781	                unclassified Cytophagales
ESC_KA0604AA_AS	  0.55	1	0	O2	1751870	                  unclassified Cytophagales (miscellaneous)
ESC_KA0604AA_AS	  0.55	1	1	S	1945892	                    Cytophagales bacterium TFI 002
ESC_KA0652AA_AS	  1.74	2	2	U	0	unclassified
ESC_KA0652AA_AS	 98.26	113	1	R	1	root
ESC_KA0652AA_AS	 97.39	112	0	R1	131567	  cellular organisms
ESC_KA0652AA_AS	 97.39	112	1	D	2	    Bacteria
ESC_KA0652AA_AS	 96.52	111	0	P	1224	      Proteobacteria
ESC_KA0652AA_AS	 96.52	111	0	C	1236	        Gammaproteobacteria
ESC_KA0652AA_AS	 96.52	111	9	O	91347	          Enterobacterales
ESC_KA0652AA_AS	 88.70	102	10	F	543	            Enterobacteriaceae
ESC_KA0652AA_AS	 80.00	92	4	G	561	              Escherichia
ESC_KA0652AA_AS	 76.52	88	61	S	562	                Escherichia coli
ESC_KA0652AA_AS	  2.61	3	3	S1	869729	                  Escherichia coli UM146
ESC_KA0652AA_AS	  2.61	3	3	S1	1329907	                  Escherichia coli APEC IMT5155
ESC_KA0652AA_AS	  1.74	2	0	S1	83333	                  Escherichia coli K-12
ESC_KA0652AA_AS	  1.74	2	0	S2	511145	                    Escherichia coli str. K-12 substr. MG1655
ESC_KA0652AA_AS	  1.74	2	2	S3	879462	                      Escherichia coli str. K-12 substr. MG1655star
ESC_KA0652AA_AS	  1.74	2	2	S1	941323	                  Escherichia coli VR50
ESC_KA0652AA_AS	  1.74	2	2	S1	930406	                  Escherichia coli O157:H16
ESC_KA0652AA_AS	  1.74	2	2	S1	1050617	                  Escherichia coli UMNF18
ESC_KA0652AA_AS	  1.74	2	0	S1	861906	                  Escherichia coli O44:H18
ESC_KA0652AA_AS	  1.74	2	2	S2	216592	                    Escherichia coli 042
ESC_KA0652AA_AS	  1.74	2	2	S1	168807	                  Escherichia coli O127:H6
ESC_KA0652AA_AS	  1.74	2	2	S1	199310	                  Escherichia coli CFT073
ESC_KA0652AA_AS	  0.87	1	0	S1	244319	                  Escherichia coli O26:H11
ESC_KA0652AA_AS	  0.87	1	1	S2	573235	                    Escherichia coli O26:H11 str. 11368
ESC_KA0652AA_AS	  0.87	1	1	S1	1311757	                  Escherichia coli ACN001
ESC_KA0652AA_AS	  0.87	1	0	S1	83334	                  Escherichia coli O157:H7
ESC_KA0652AA_AS	  0.87	1	1	S2	1328859	                    Escherichia coli O157:H7 str. SS17
ESC_KA0652AA_AS	  0.87	1	1	S1	1045010	                  Escherichia coli O157
ESC_KA0652AA_AS	  0.87	1	0	S1	1603259	                  Escherichia coli O139:H28
ESC_KA0652AA_AS	  0.87	1	1	S2	331111	                    Escherichia coli O139:H28 str. E24377A
ESC_KA0652AA_AS	  0.87	1	1	S1	1446746	                  Escherichia coli O6:H16
ESC_KA0652AA_AS	  0.87	1	1	S1	1401688	                  Escherichia coli APEC O18
ESC_KA0889AA_AS	  0.68	1	1	U	0	unclassified
ESC_KA0889AA_AS	 99.32	147	0	R	1	root
ESC_KA0889AA_AS	 99.32	147	0	R1	131567	  cellular organisms
ESC_KA0889AA_AS	 99.32	147	0	D	2	    Bacteria
ESC_KA0889AA_AS	 98.65	146	0	P	1224	      Proteobacteria
ESC_KA0889AA_AS	 98.65	146	0	C	1236	        Gammaproteobacteria
ESC_KA0889AA_AS	 98.65	146	7	O	91347	          Enterobacterales
ESC_KA0889AA_AS	 93.92	139	20	F	543	            Enterobacteriaceae
ESC_KA0889AA_AS	 79.73	118	1	G	561	              Escherichia
ESC_KA0889AA_AS	 79.05	117	83	S	562	                Escherichia coli
ESC_KA0889AA_AS	  5.41	8	8	S1	869729	                  Escherichia coli UM146
ESC_KA0889AA_AS	  2.70	4	4	S1	1329907	                  Escherichia coli APEC IMT5155
ESC_KA0889AA_AS	  2.03	3	3	S1	199310	                  Escherichia coli CFT073
ESC_KA0889AA_AS	  1.35	2	0	S1	83333	                  Escherichia coli K-12
ESC_KA0889AA_AS	  1.35	2	0	S2	511145	                    Escherichia coli str. K-12 substr. MG1655
ESC_KA0889AA_AS	  1.35	2	2	S3	879462	                      Escherichia coli str. K-12 substr. MG1655star
ESC_KA0889AA_AS	  1.35	2	2	S1	1382700	                  Escherichia coli PMV-1
ESC_KA0889AA_AS	  1.35	2	2	S1	930406	                  Escherichia coli O157:H16
ESC_KA0889AA_AS	  1.35	2	0	S1	861906	                  Escherichia coli O44:H18
ESC_KA0889AA_AS	  1.35	2	2	S2	216592	                    Escherichia coli 042
ESC_KA0889AA_AS	  1.35	2	2	S1	696406	                  Escherichia coli UMNK88
ESC_KA0889AA_AS	  0.68	1	1	S1	913091	                  Escherichia coli TW10598
ESC_KA0889AA_AS	  0.68	1	0	S1	1603259	                  Escherichia coli O139:H28
ESC_KA0889AA_AS	  0.68	1	1	S2	331111	                    Escherichia coli O139:H28 str. E24377A
ESC_KA0889AA_AS	  0.68	1	1	S1	1412834	                  Escherichia coli FAP1
ESC_KA0889AA_AS	  0.68	1	1	S1	1401688	                  Escherichia coli APEC O18
ESC_KA0889AA_AS	  0.68	1	0	S1	1055537	                  Escherichia coli O121
ESC_KA0889AA_AS	  0.68	1	1	S2	1055543	                    Escherichia coli O121 str. RM8352
ESC_KA0889AA_AS	  0.68	1	1	S1	941323	                  Escherichia coli VR50
ESC_KA0889AA_AS	  0.68	1	0	S1	498388	                  Escherichia coli C
ESC_KA0889AA_AS	  0.68	1	1	S2	481805	                    Escherichia coli ATCC 8739
ESC_KA0889AA_AS	  0.68	1	1	S1	405955	                  Escherichia coli APEC O1
ESC_KA0889AA_AS	  0.68	1	0	S1	83334	                  Escherichia coli O157:H7
ESC_KA0889AA_AS	  0.68	1	1	S2	1328859	                    Escherichia coli O157:H7 str. SS17
ESC_KA0889AA_AS	  0.68	1	0	G	620	              Shigella
ESC_KA0889AA_AS	  0.68	1	0	S	623	                Shigella flexneri
ESC_KA0889AA_AS	  0.68	1	0	S1	42897	                  Shigella flexneri 2a
ESC_KA0889AA_AS	  0.68	1	1	S2	198214	                    Shigella flexneri 2a str. 301
ESC_KA0889AA_AS	  0.68	1	0	D1	1783270	      FCB group
ESC_KA0889AA_AS	  0.68	1	0	D2	68336	        Bacteroidetes/Chlorobi group
ESC_KA0889AA_AS	  0.68	1	0	P	976	          Bacteroidetes
ESC_KA0889AA_AS	  0.68	1	0	C	768503	            Cytophagia
ESC_KA0889AA_AS	  0.68	1	0	O	768507	              Cytophagales
ESC_KA0889AA_AS	  0.68	1	0	O1	1124781	                unclassified Cytophagales
ESC_KA0889AA_AS	  0.68	1	0	O2	1751870	                  unclassified Cytophagales (miscellaneous)
ESC_KA0889AA_AS	  0.68	1	1	S	1945892	                    Cytophagales bacterium TFI 002
ESC_KA1451AA_AS	  1.50	2	2	U	0	unclassified
ESC_KA1451AA_AS	 98.50	131	2	R	1	root
ESC_KA1451AA_AS	 96.99	129	0	R1	131567	  cellular organisms
ESC_KA1451AA_AS	 96.99	129	0	D	2	    Bacteria
ESC_KA1451AA_AS	 96.24	128	0	P	1224	      Proteobacteria
ESC_KA1451AA_AS	 96.24	128	1	C	1236	        Gammaproteobacteria
ESC_KA1451AA_AS	 95.49	127	2	O	91347	          Enterobacterales
ESC_KA1451AA_AS	 93.98	125	8	F	543	            Enterobacteriaceae
ESC_KA1451AA_AS	 87.97	117	10	G	561	              Escherichia
ESC_KA1451AA_AS	 80.45	107	86	S	562	                Escherichia coli
ESC_KA1451AA_AS	  3.76	5	5	S1	869729	                  Escherichia coli UM146
ESC_KA1451AA_AS	  2.26	3	3	S1	1329907	                  Escherichia coli APEC IMT5155
ESC_KA1451AA_AS	  1.50	2	2	S1	199310	                  Escherichia coli CFT073
ESC_KA1451AA_AS	  1.50	2	2	S1	405955	                  Escherichia coli APEC O1
ESC_KA1451AA_AS	  0.75	1	0	S1	83333	                  Escherichia coli K-12
ESC_KA1451AA_AS	  0.75	1	0	S2	511145	                    Escherichia coli str. K-12 substr. MG1655
ESC_KA1451AA_AS	  0.75	1	1	S3	879462	                      Escherichia coli str. K-12 substr. MG1655star
ESC_KA1451AA_AS	  0.75	1	1	S1	585397	                  Escherichia coli ED1a
ESC_KA1451AA_AS	  0.75	1	1	S1	1358422	                  Escherichia coli PCN061
ESC_KA1451AA_AS	  0.75	1	1	S1	1382700	                  Escherichia coli PMV-1
ESC_KA1451AA_AS	  0.75	1	1	S1	696406	                  Escherichia coli UMNK88
ESC_KA1451AA_AS	  0.75	1	1	S1	439855	                  Escherichia coli SMS-3-5
ESC_KA1451AA_AS	  0.75	1	0	S1	861906	                  Escherichia coli O44:H18
ESC_KA1451AA_AS	  0.75	1	1	S2	216592	                    Escherichia coli 042
ESC_KA1451AA_AS	  0.75	1	0	S1	1603259	                  Escherichia coli O139:H28
ESC_KA1451AA_AS	  0.75	1	1	S2	331111	                    Escherichia coli O139:H28 str. E24377A
ESC_KA1451AA_AS	  0.75	1	1	S1	930406	                  Escherichia coli O157:H16
ESC_KA1451AA_AS	  0.75	1	0	D1	1783270	      FCB group
ESC_KA1451AA_AS	  0.75	1	0	D2	68336	        Bacteroidetes/Chlorobi group
ESC_KA1451AA_AS	  0.75	1	0	P	976	          Bacteroidetes
ESC_KA1451AA_AS	  0.75	1	0	C	768503	            Cytophagia
ESC_KA1451AA_AS	  0.75	1	0	O	768507	              Cytophagales
ESC_KA1451AA_AS	  0.75	1	0	O1	1124781	                unclassified Cytophagales
ESC_KA1451AA_AS	  0.75	1	0	O2	1751870	                  unclassified Cytophagales (miscellaneous)
ESC_KA1451AA_AS	  0.75	1	1	S	1945892	                    Cytophagales bacterium TFI 002
ESC_KA1594AA_AS	100.00	160	1	R	1	root
ESC_KA1594AA_AS	 99.38	159	0	R1	131567	  cellular organisms
ESC_KA1594AA_AS	 98.75	158	0	D	2	    Bacteria
ESC_KA1594AA_AS	 98.12	157	0	P	1224	      Proteobacteria
ESC_KA1594AA_AS	 98.12	157	0	C	1236	        Gammaproteobacteria
ESC_KA1594AA_AS	 98.12	157	8	O	91347	          Enterobacterales
ESC_KA1594AA_AS	 93.12	149	9	F	543	            Enterobacteriaceae
ESC_KA1594AA_AS	 87.50	140	10	G	561	              Escherichia
ESC_KA1594AA_AS	 81.25	130	106	S	562	                Escherichia coli
ESC_KA1594AA_AS	  3.75	6	6	S1	869729	                  Escherichia coli UM146
ESC_KA1594AA_AS	  3.12	5	5	S1	1329907	                  Escherichia coli APEC IMT5155
ESC_KA1594AA_AS	  1.88	3	0	S1	83333	                  Escherichia coli K-12
ESC_KA1594AA_AS	  1.88	3	0	S2	511145	                    Escherichia coli str. K-12 substr. MG1655
ESC_KA1594AA_AS	  1.88	3	3	S3	879462	                      Escherichia coli str. K-12 substr. MG1655star
ESC_KA1594AA_AS	  1.25	2	2	S1	930406	                  Escherichia coli O157:H16
ESC_KA1594AA_AS	  1.25	2	2	S1	199310	                  Escherichia coli CFT073
ESC_KA1594AA_AS	  0.62	1	1	S1	941323	                  Escherichia coli VR50
ESC_KA1594AA_AS	  0.62	1	0	S1	861906	                  Escherichia coli O44:H18
ESC_KA1594AA_AS	  0.62	1	1	S2	216592	                    Escherichia coli 042
ESC_KA1594AA_AS	  0.62	1	1	S1	696406	                  Escherichia coli UMNK88
ESC_KA1594AA_AS	  0.62	1	1	S1	1200752	                  Escherichia coli NCCP15648
ESC_KA1594AA_AS	  0.62	1	1	S1	585057	                  Escherichia coli IAI39
ESC_KA1594AA_AS	  0.62	1	1	S1	405955	                  Escherichia coli APEC O1
ESC_KA1594AA_AS	  0.62	1	0	D1	1783270	      FCB group
ESC_KA1594AA_AS	  0.62	1	0	D2	68336	        Bacteroidetes/Chlorobi group
ESC_KA1594AA_AS	  0.62	1	0	P	976	          Bacteroidetes
ESC_KA1594AA_AS	  0.62	1	0	C	768503	            Cytophagia
ESC_KA1594AA_AS	  0.62	1	0	O	768507	              Cytophagales
ESC_KA1594AA_AS	  0.62	1	0	O1	1124781	                unclassified Cytophagales
ESC_KA1594AA_AS	  0.62	1	0	O2	1751870	                  unclassified Cytophagales (miscellaneous)
ESC_KA1594AA_AS	  0.62	1	1	S	1945892	                    Cytophagales bacterium TFI 002
ESC_KA1594AA_AS	  0.62	1	0	D	2759	    Eukaryota
ESC_KA1594AA_AS	  0.62	1	0	D1	33154	      Opisthokonta
ESC_KA1594AA_AS	  0.62	1	0	K	33208	        Metazoa
ESC_KA1594AA_AS	  0.62	1	0	K1	6072	          Eumetazoa
ESC_KA1594AA_AS	  0.62	1	0	K2	33213	            Bilateria
ESC_KA1594AA_AS	  0.62	1	0	K3	33511	              Deuterostomia
ESC_KA1594AA_AS	  0.62	1	0	P	7711	                Chordata
ESC_KA1594AA_AS	  0.62	1	0	P1	89593	                  Craniata
ESC_KA1594AA_AS	  0.62	1	0	P2	7742	                    Vertebrata
ESC_KA1594AA_AS	  0.62	1	0	P3	7776	                      Gnathostomata
ESC_KA1594AA_AS	  0.62	1	0	P4	117570	                        Teleostomi
ESC_KA1594AA_AS	  0.62	1	0	P5	117571	                          Euteleostomi
ESC_KA1594AA_AS	  0.62	1	0	P6	8287	                            Sarcopterygii
ESC_KA1594AA_AS	  0.62	1	0	P7	1338369	                              Dipnotetrapodomorpha
ESC_KA1594AA_AS	  0.62	1	0	P8	32523	                                Tetrapoda
ESC_KA1594AA_AS	  0.62	1	0	P9	32524	                                  Amniota
ESC_KA1594AA_AS	  0.62	1	0	C	40674	                                    Mammalia
ESC_KA1594AA_AS	  0.62	1	0	C1	32525	                                      Theria
ESC_KA1594AA_AS	  0.62	1	0	C2	9347	                                        Eutheria
ESC_KA1594AA_AS	  0.62	1	0	C3	1437010	                                          Boreoeutheria
ESC_KA1594AA_AS	  0.62	1	0	C4	314146	                                            Euarchontoglires
ESC_KA1594AA_AS	  0.62	1	0	O	9443	                                              Primates
ESC_KA1594AA_AS	  0.62	1	0	O1	376913	                                                Haplorrhini
ESC_KA1594AA_AS	  0.62	1	0	O2	314293	                                                  Simiiformes
ESC_KA1594AA_AS	  0.62	1	0	O3	9526	                                                    Catarrhini
ESC_KA1594AA_AS	  0.62	1	0	O4	314295	                                                      Hominoidea
ESC_KA1594AA_AS	  0.62	1	0	F	9604	                                                        Hominidae
ESC_KA1594AA_AS	  0.62	1	0	F1	207598	                                                          Homininae
ESC_KA1594AA_AS	  0.62	1	0	G	9605	                                                            Homo
ESC_KA1594AA_AS	  0.62	1	1	S	9606	                                                              Homo sapiens
ESC_KA3859AA_AS	  1.20	2	2	U	0	unclassified
ESC_KA3859AA_AS	 98.80	165	7	R	1	root
ESC_KA3859AA_AS	 94.61	158	0	R1	131567	  cellular organisms
ESC_KA3859AA_AS	 94.61	158	0	D	2	    Bacteria
ESC_KA3859AA_AS	 94.61	158	2	P	1224	      Proteobacteria
ESC_KA3859AA_AS	 93.41	156	0	C	1236	        Gammaproteobacteria
ESC_KA3859AA_AS	 93.41	156	3	O	91347	          Enterobacterales
ESC_KA3859AA_AS	 91.62	153	21	F	543	            Enterobacteriaceae
ESC_KA3859AA_AS	 79.04	132	1	G	561	              Escherichia
ESC_KA3859AA_AS	 78.44	131	99	S	562	                Escherichia coli
ESC_KA3859AA_AS	  4.19	7	7	S1	869729	                  Escherichia coli UM146
ESC_KA3859AA_AS	  2.99	5	5	S1	1329907	                  Escherichia coli APEC IMT5155
ESC_KA3859AA_AS	  1.80	3	0	S1	83333	                  Escherichia coli K-12
