name	total_length	number	mean_length	longest	shortest	N_count	Gaps	N50	N50n	N70	N70n	N90	N90n
ESC_TA9938AA_AS	5151809	63	81774.75	858504	214	125	5	563793	4	203902	8	113493	15
ESC_UA1505AA_AS	5151343	99	52033.77	625683	182	259	4	204081	7	139945	13	33150	25
ESC_UA1831AA_AS	5304670	84	63150.83	1434339	251	14	3	450902	3	179920	8	69387	17
ESC_VA0598AA_AS	5425229	95	57107.67	653029	169	36	4	204005	7	144784	13	41524	26
ESC_VA1064AA_AS	4974663	73	68146.07	886186	106	30	3	357777	5	203926	9	113195	16
ESC_VA3679AA_AS	5315978	151	35205.15	667314	209	127	4	204007	8	141301	14	27397	32
ESC_VA4677AA_AS	5170855	122	42384.06	793756	234	30	3	183060	8	148418	14	46499	26
ESC_VA5393AA_AS	5334492	105	50804.69	632617	215	135	5	271711	7	167812	12	53824	22
ESC_VA7372AA_AS	5338036	119	44857.45	379351	303	18	2	216051	10	87173	18	30685	39
ESC_WA0219AA_AS	5291532	164	32265.44	450835	171	411	6	189653	10	99590	18	32980	38
ESC_WA0222AA_AS	5318264	141	37718.18	676651	233	372	6	286696	6	175940	10	42428	20
ESC_WA1915AA_AS	5215620	116	44962.24	758476	128	18	2	204008	7	136982	13	40544	26
ESC_WA2637AA_AS	5152307	162	31804.36	215936	335	195	2	95282	18	49163	33	24201	62
ESC_WA2654AA_AS	5155566	90	57284.07	683445	500	109	2	268691	7	164099	12	38688	26
ESC_WA2657AA_AS	5134600	95	54048.42	505705	254	207	3	323009	7	177825	11	41996	19
ESC_WA2664AA_AS	5166742	100	51667.42	421073	254	295	3	213321	8	141027	14	39366	27
ESC_WA2673AA_AS	5120814	177	28931.15	846069	131	125	4	232594	7	147879	12	32160	29
ESC_WA6850AA_AS	5148626	98	52537.00	601977	124	222	6	281201	7	171603	11	57823	21
ESC_WA6851AA_AS	5097139	100	50971.39	582790	169	10	1	203931	8	116462	15	41521	28
ESC_WA6852AA_AS	5092648	98	51965.80	633330	124	124	4	293949	6	181771	10	53616	19
ESC_WA6853AA_AS	5093552	86	59227.35	664841	102	256	6	412082	5	203824	9	60224	17
ESC_WA6854AA_AS	5192311	126	41208.82	621675	86	98	1	264358	6	161801	11	48332	20
ESC_WA6855AA_AS	5187057	119	43588.71	489980	153	47	1	240500	7	139930	12	35001	27
ESC_WA6856AA_AS	5125738	93	55115.46	621048	103	10	1	267667	6	132478	11	51291	22
ESC_WA6857AA_AS	5128088	83	61784.19	514543	110	29	3	260624	8	129367	13	43218	25
ESC_WA6859AA_AS	5207992	102	51058.75	658925	98	217	4	282097	6	166120	11	51217	21
ESC_WA6860AA_AS	5157057	136	37919.54	561453	95	126	4	171591	9	108852	17	39370	32
ESC_WA6886AA_AS	5127120	142	36106.48	571323	109	10	1	234887	7	139401	13	32877	25
ESC_WA6887AA_AS	5200245	161	32299.66	486989	97	118	3	139297	12	82896	22	32117	41
ESC_WA6888AA_AS	5087172	72	70655.17	709671	197	20	2	281817	6	171740	11	65394	19
ESC_WA6922AA_AS	5070415	89	56970.96	561424	110	129	4	264028	7	175942	12	70624	20
ESC_WA6923AA_AS	5331459	70	76163.70	563676	128	95	9	253445	7	171757	12	88388	20
ESC_WA6924AA_AS	5022977	77	65233.47	778775	144	219	3	359974	5	178045	9	54278	18
ESC_WA6925AA_AS	5087921	80	63599.01	611855	150	580	6	281762	7	160443	12	72741	20
ESC_WA6926AA_AS	5174352	88	58799.45	765265	136	265	5	279797	6	203936	10	67187	19
ESC_WA6927AA_AS	5111179	59	86630.15	635373	295	350	8	281728	6	173340	11	74242	19
ESC_WA6928AA_AS	5052066	88	57409.84	762934	99	353	6	360147	5	177386	9	55645	18
ESC_WA6929AA_AS	5051624	83	60862.94	762846	109	112	3	412079	5	233901	8	59655	17
ESC_WA6932AA_AS	5084994	79	64367.01	764012	113	228	5	359926	5	177406	9	92741	16
ESC_WA6933AA_AS	5135957	100	51359.57	685986	110	0	0	268908	6	128626	11	42992	22
ESC_WA6970AA_AS	5111887	79	64707.43	465031	90	122	2	203912	8	152795	13	51024	25
ESC_WA6971AA_AS	5082913	125	40663.30	612317	98	337	5	294421	6	171531	10	34307	20
ESC_WA6972AA_AS	5130318	109	47067.14	663979	205	145	6	294085	6	173970	11	50239	20
ESC_WA6975AA_AS	5131129	62	82760.15	568137	231	381	7	281583	6	160088	12	55956	21
ESC_WA6976AA_AS	5085582	78	65199.77	539477	161	30	3	236087	7	191199	12	65452	22
ESC_WA6977AA_AS	5082377	90	56470.86	664572	165	17	2	310327	6	149148	11	64149	21
ESC_WA6979AA_AS	5043213	96	52533.47	625582	154	136	5	341263	6	171591	10	50743	20
ESC_WA9611AA_AS	5266981	145	36324.01	799289	200	99	1	179443	8	139588	15	31935	27
ESC_WA9986AA_AS	5139685	92	55866.14	592117	169	119	3	199926	8	122206	15	51375	26
ESC_XA0482AA_AS	5184615	61	84993.69	589550	234	108	7	282332	7	158131	13	74865	22
ESC_XA1004AA_AS	5043594	124	40674.15	309516	150	29	3	139564	13	109790	21	33351	37
ESC_XA1018AA_AS	5143837	77	66803.08	802732	128	119	3	360279	5	203915	8	113264	15
ESC_XA1050AA_AS	5061303	130	38933.10	576880	128	0	0	206284	8	124493	14	39593	27
ESC_XA1055AA_AS	5107169	84	60799.63	555276	131	8	1	268660	7	162072	12	53804	22
ESC_XA1066AA_AS	5158810	73	70668.63	785561	179	351	4	360396	5	177705	9	112642	16
ESC_XA1076AA_AS	5085653	65	78240.82	659521	179	242	2	346029	6	203914	9	74843	17
ESC_XA1079AA_AS	5123839	67	76475.21	563769	185	10	1	281985	7	171648	11	88664	19
ESC_XA1089AA_AS	5022630	92	54593.80	513009	166	99	1	287019	6	203996	10	113267	17
ESC_XA1108AA_AS	5085075	70	72643.93	779313	161	118	3	343454	5	175893	9	88664	17
ESC_XA1114AA_AS	5026671	97	51821.35	805262	173	231	1	238362	7	175961	11	34940	23
ESC_XA1115AA_AS	5077773	112	45337.26	571682	202	20	2	161070	9	114758	16	48430	27
ESC_XA1126AA_AS	4996158	104	48039.98	848190	162	29	3	264476	6	161297	11	33152	23
ESC_XA1127AA_AS	5097527	88	57926.44	459818	171	20	2	219518	8	129322	14	51899	25
ESC_XA1135AA_AS	4994066	117	42684.32	401512	160	10	1	204033	9	132762	15	39187	29
ESC_XA1141AA_AS	5222439	102	51200.38	460243	315	30	3	140088	11	84390	20	34549	40
ESC_XA1146AA_AS	5154866	98	52600.67	764749	120	120	3	282204	6	160716	11	67353	20
ESC_XA1150AA_AS	5036147	69	72987.64	766062	124	100	1	360306	5	203906	8	68293	16
ESC_XA1159AA_AS	4982141	132	37743.49	648599	182	10	1	135913	11	97963	19	31051	40
ESC_XA1162AA_AS	5107093	101	50565.28	591656	114	110	2	282304	7	157453	12	54327	22
ESC_XA1186AA_AS	5123995	73	70191.71	780270	237	97	1	268775	6	132945	11	48223	21
ESC_XA1205AA_AS	5124818	81	63269.36	763919	168	0	0	282685	6	176017	10	95630	17
ESC_XA1222AA_AS	5161017	121	42653.03	590889	225	0	0	268745	7	124316	13	51885	24
ESC_XA1223AA_AS	5168938	87	59413.08	596845	222	20	2	171830	9	129299	16	47390	30
ESC_XA1224AA_AS	5099852	74	68916.92	495367	202	20	2	285643	7	164164	12	59827	21
ESC_XA1239AA_AS	5095669	77	66177.52	540271	185	20	2	216667	8	136297	14	51525	23
ESC_XA1243AA_AS	5089804	71	71687.38	776957	128	100	1	356498	5	177819	9	67259	17
ESC_XA1246AA_AS	5030141	60	83835.68	763365	185	10	1	412095	5	204013	8	113710	15
ESC_XA1253AA_AS	5077045	65	78108.38	682337	128	10	1	346264	6	203915	9	113160	16
ESC_XA1273AA_AS	5184827	128	40506.46	409465	165	0	0	199874	9	133462	16	35984	29
ESC_XA1274AA_AS	5119563	70	73136.61	563785	179	10	1	281926	7	172007	11	88664	19
ESC_XA1293AA_AS	5043898	82	61510.95	778532	178	100	1	172009	8	128977	14	61594	25
ESC_XA1294AA_AS	5069652	62	81768.58	763823	122	110	2	356494	5	177856	9	101307	16
ESC_XA1311AA_AS	5195811	114	45577.29	516499	128	30	3	204008	9	129505	15	48430	26
ESC_XA1313AA_AS	5197412	128	40604.78	768131	128	0	0	282675	5	163915	10	50694	19
ESC_XA1321AA_AS	5100015	92	55434.95	458228	185	10	1	197765	9	116070	16	47428	29
ESC_XA1348AA_AS	5175264	133	38911.76	452372	128	0	0	174110	9	113068	17	37441	34
ESC_XA1350AA_AS	5238957	91	57570.96	595610	128	10	1	408317	6	174050	10	61610	18
ESC_XA1359AA_AS	4991184	326	15310.38	401496	120	209	3	268772	7	139971	13	33859	29
ESC_XA1360AA_AS	5158152	164	31452.15	399661	139	120	3	173451	9	129357	15	31031	30
ESC_XA1375AA_AS	5163965	85	60752.53	764007	222	0	0	282234	6	121470	12	63815	22
ESC_XA1381AA_AS	5286967	94	56244.33	625677	182	20	2	194013	8	147749	14	45889	25
ESC_XA1384AA_AS	5177561	115	45022.27	621011	186	10	1	240838	7	144306	12	52939	22
ESC_XA1393AA_AS	5284763	112	47185.38	609121	128	10	1	194013	8	131892	14	42768	27
ESC_XA1397AA_AS	5058827	130	38914.05	477280	128	109	2	174845	8	119083	15	41565	31
ESC_XA1403AA_AS	5135171	156	32917.76	422932	170	0	0	173879	9	107251	17	37489	33
ESC_XA1408AA_AS	4974608	91	54666.02	865113	182	10	1	342435	5	140327	11	41670	22
ESC_XA4718AA_AS	5152413	136	37885.39	539538	194	0	0	177017	9	96662	17	29478	36
ESC_XA7358AA_AS	5109204	116	44044.86	756605	133	20	2	174845	8	129505	14	35019	29
ESC_XA8795AA_AS	5084512	60	84741.87	763993	234	230	2	360284	5	203914	8	88664	16
ESC_YA6556AA_AS	5038659	74	68089.99	896475	106	124	4	359922	5	203937	8	113200	14
ESC_ZA6514AA_AS	5206548	87	59845.38	666135	240	50	5	261765	7	140047	12	41597	24
ESC_ZA9457AA_AS	5111219	64	79862.80	642195	251	344	4	270030	7	145561	11	53824	22
