name	pMLST_scheme	pMLST
ESC_NA3987AA_AS	IncF RST	F2:A-:B1
ESC_NA3988AA_AS	IncF RST	C4:A-:B1
ESC_NA3989AA_AS	IncF RST	F24:A-:B1
ESC_NA3990AA_AS	IncF RST	C4:A-:B-
ESC_NA3991AA_AS	IncF RST	C4:A-:B1
ESC_NA3992AA_AS	IncF RST	F24:A-:B-
ESC_NA3993AA_AS	IncF RST	F24:A-:B1
ESC_NA3994AA_AS	IncF RST	F51:A-:B10
ESC_NA3995AA_AS	IncF RST	F51:A-:B10
ESC_NA3996AA_AS	IncF RST	F51:A-:B10
ESC_NA3997AA_AS	IncF RST	F90:A2:B33
ESC_NA3998AA_AS	IncF RST	F24:A-:B-
ESC_NA3999AA_AS	IncF RST	F24:A-:B-
ESC_NA4000AA_AS	IncF RST	F24:A-:B-
ESC_NA4001AA_AS	IncF RST	F24:A-:B1
ESC_NA4002AA_AS	IncF RST	F24:A-:B1
ESC_NA4003AA_AS	IncF RST	F24:A-:B-
ESC_NA4004AA_AS	IncF RST	F24:A-:B-
ESC_NA4005AA_AS	IncF RST	F24:A-:B-
ESC_NA4006AA_AS	IncF RST	F-:A-:B-
ESC_NA4007AA_AS	IncF RST	F36:A4:B1
ESC_NA4008AA_AS	IncF RST	F-:A-:B-
ESC_NA4009AA_AS	IncF RST	F-:A-:B-
ESC_NA4010AA_AS	IncF RST	F29:A-:B10
ESC_NA4012AA_AS	IncF RST	F29:A-:B10
ESC_NA4013AA_AS	IncF RST	F24:A-:B1
ESC_NA4015AA_AS	IncF RST	F13:A-:B-
ESC_NA4016AA_AS	IncF RST	F51:A-:B10
ESC_NA4017AA_AS	IncF RST	F51:A-:B10
ESC_NA4018AA_AS	IncF RST	F29:A-:B10
ESC_NA4019AA_AS	IncF RST	F2:A-:B1
ESC_NA4020AA_AS	IncF RST	F51:A-:B10
ESC_NA4021AA_AS	IncF RST	C4:A5:B1
ESC_NA4022AA_AS	IncF RST	F51:A-:B10
ESC_NA4023AA_AS	IncF RST	F29:A-:B10
ESC_NA4024AA_AS	IncF RST	F2:A-:B1
ESC_NA4025AA_AS	IncF RST	C4:A-:B1
ESC_NA4026AA_AS	IncF RST	F51:A-:B10
ESC_NA4027AA_AS	IncF RST	F29:A-:B10
ESC_NA4028AA_AS	IncF RST	F24:A-:B1
ESC_NA4029AA_AS	IncF RST	F29:A-:B10
ESC_NA4030AA_AS	IncF RST	F24:A-:B1
ESC_NA4031AA_AS	IncF RST	F51:A-:B10
ESC_NA4032AA_AS	IncF RST	F107:A-:B1
ESC_NA4033AA_AS	IncF RST	F51:A-:B10
ESC_NA4034AA_AS	IncF RST	F51:A-:B10
ESC_NA4035AA_AS	IncF RST	F24:A-:B-
ESC_NA4036AA_AS	IncF RST	F2:A-:B1
ESC_NA4037AA_AS	IncF RST	F24:A-:B1
ESC_NA4038AA_AS	IncF RST	F29:A-:B10
ESC_NA4040AA_AS	IncF RST	F29:A-:B10
ESC_NA4041AA_AS	IncF RST	F51:A-:B10
ESC_NA4042AA_AS	IncF RST	F76:A-:B-
ESC_NA4043AA_AS	IncF RST	F2:A-:B-
ESC_NA4044AA_AS	IncF RST	F24:A-:B1
ESC_NA4045AA_AS	IncF RST	F24:A-:B-
ESC_NA4046AA_AS	IncF RST	F-:A-:B-
ESC_NA4048AA_AS	IncF RST	F2:A-:B-
ESC_NA4049AA_AS	IncF RST	F24:A-:B1
ESC_NA4050AA_AS	IncF RST	F-:A-:B-
ESC_NA4051AA_AS	IncF RST	F29:A-:B10
ESC_NA4052AA_AS	IncF RST	F24:A-:B-
ESC_NA4053AA_AS	IncF RST	F24:A-:B-
ESC_NA4054AA_AS	IncF RST	F51:A-:B10
ESC_NA4055AA_AS	IncF RST	F24:A-:B-
ESC_NA4056AA_AS	IncF RST	F24:A-:B-
ESC_NA4057AA_AS	IncF RST	F2:A-:B1
ESC_NA4058AA_AS	IncF RST	F24:A-:B-
ESC_NA4059AA_AS	IncF RST	F2:A-:B1
ESC_NA4060AA_AS	IncF RST	F24:A-:B1
ESC_NA4061AA_AS	IncF RST	F24:A-:B-
ESC_NA4062AA_AS	IncF RST	F29:A-:B10
ESC_NA4063AA_AS	IncF RST	F24:A-:B-
ESC_NA4064AA_AS	IncF RST	F29:A-:B10
ESC_NA4065AA_AS	IncF RST	F29:A-:B10
ESC_NA4066AA_AS	IncF RST	F24:A-:B-
ESC_NA4067AA_AS	IncF RST	F24:A-:B-
ESC_NA4068AA_AS	IncF RST	F24:A-:B-
ESC_NA4069AA_AS	IncF RST	F24:A-:B-
ESC_NA4070AA_AS	IncF RST	F24:A-:B-
ESC_NA4071AA_AS	IncF RST	F24:A-:B-
ESC_NA4072AA_AS	IncF RST	F24:A-:B-
ESC_NA5942AA_AS	IncF RST	F2:A-:B-
ESC_NA5943AA_AS	IncF RST	F-:A-:B-
ESC_NA5992AA_AS	IncF RST	F29:A-:B-
ESC_NA6442AA_AS	IncF RST	F59:A-:B-
ESC_NA6443AA_AS	IncF RST	F-:A-:B13
ESC_NA6444AA_AS	IncF RST	F67:A6:B38
ESC_NA6445AA_AS	IncF RST	C4:A-:B-
ESC_NA6446AA_AS	IncF RST	F-:A-:B-
ESC_NA6447AA_AS	IncF RST	F-:A-:B-
ESC_NA6448AA_AS	IncF RST	F-:A-:B53
ESC_NA6450AA_AS	IncF RST	F24:A-:B1
ESC_NA6451AA_AS	IncF RST	F29:A-:B-
ESC_NA6452AA_AS	IncF RST	F16:A-:B-
ESC_NA6453AA_AS	IncF RST	F24:A-:B1
ESC_NA6454AA_AS	IncF RST	F24:A-:B1
ESC_NA6456AA_AS	IncF RST	F-:A-:B12
ESC_NA6457AA_AS	IncF RST	C4:A-:B1
ESC_NA6458AA_AS	IncF RST	F-:A-:B12
ESC_NA6459AA_AS	IncF RST	F29:A-:B-
ESC_NA6460AA_AS	IncF RST	F-:A-:B12
ESC_NA6491AA_AS	IncF RST	F24:A-:B1
ESC_NA7556AA_AS	IncF RST	F-:A-:B-
ESC_NA7557AA_AS	IncF RST	F-:A-:B-
ESC_NA7715AA_AS	IncF RST	F-:A-:B-
ESC_NA7716AA_AS	IncF RST	F-:A-:B-
ESC_NA7717AA_AS	IncF RST	F-:A-:B-
ESC_NA7718AA_AS	IncF RST	F-:A-:B-
ESC_NA7719AA_AS	IncF RST	F-:A-:B-
ESC_NA7720AA_AS	IncF RST	F-:A-:B-
ESC_NA7721AA_AS	IncF RST	F-:A-:B-
ESC_NA7722AA_AS	IncF RST	F-:A-:B-
ESC_NA7723AA_AS	IncF RST	F-:A-:B-
ESC_NA7724AA_AS	IncF RST	F-:A-:B-
ESC_NA8278AA_AS	IncF RST	F23:A-:B3
ESC_NA8313AA_AS	IncF RST	F-:A-:B11
ESC_NA8315AA_AS	IncF RST	F-:A-:B11
ESC_NA8316AA_AS	IncF RST	F-:A-:B11
ESC_NA8317AA_AS	IncF RST	F-:A-:B24
ESC_NA8318AA_AS	IncF RST	F74:A-:B-
ESC_NA8324AA_AS	IncF RST	C4:A-:B1
ESC_NA8325AA_AS	IncF RST	F2:A-:B10
ESC_NA8326AA_AS	IncF RST	F-:A-:B-
ESC_NA8327AA_AS	IncF RST	F-:A-:B-
ESC_NA8328AA_AS	IncF RST	F-:A-:B-
ESC_NA8329AA_AS	IncF RST	F36:A4:B-
ESC_NA8330AA_AS	IncF RST	F35:A-:B-
ESC_NA8337AA_AS	IncF RST	F31:A4:B1
ESC_NA8338AA_AS	IncF RST	F-:A-:B-
ESC_NA8339AA_AS	IncF RST	F-:A-:B1
ESC_NA8341AA_AS	IncF RST	F35:A-:B-
ESC_NA8342AA_AS	IncF RST	F23:A-:B3
ESC_NA8371AA_AS	IncF RST	F56:A6:B-
ESC_NA8373AA_AS	IncF RST	F-:A-:B-
ESC_NA8374AA_AS	IncF RST	F24:A-:B1
ESC_NA8375AA_AS	IncF RST	F104:A-:B-
ESC_NA8376AA_AS	IncF RST	F-:A-:B-
ESC_NA8377AA_AS	IncF RST	F29:A-:B10
ESC_NA8378AA_AS	IncF RST	F-:A-:B-
ESC_NA8379AA_AS	IncF RST	F-:A-:B-
ESC_NA8380AA_AS	IncF RST	F-:A-:B-
ESC_NA8383AA_AS	IncF RST	F-:A-:B-
ESC_NA8384AA_AS	IncF RST	F2:A-:B10
ESC_NA8385AA_AS	IncF RST	F-:A-:B-
ESC_NA8386AA_AS	IncF RST	F-:A-:B-
ESC_NA8387AA_AS	IncF RST	F-:A-:B11
ESC_NA8388AA_AS	IncF RST	F-:A-:B11
ESC_NA8389AA_AS	IncF RST	F-:A-:B11
ESC_NA8390AA_AS	IncF RST	F-:A-:B-
ESC_NA8391AA_AS	IncF RST	F-:A-:B11
ESC_NA8392AA_AS	IncF RST	F35:A-:B-
ESC_NA8393AA_AS	IncF RST	F-:A-:B11
ESC_NA8394AA_AS	IncF RST	F-:A-:B11
ESC_NA8395AA_AS	IncF RST	F-:A-:B11
ESC_NA8396AA_AS	IncF RST	F55:A-:B11
ESC_NA8397AA_AS	IncF RST	F-:A-:B11
ESC_NA8398AA_AS	IncF RST	F-:A-:B11
ESC_NA8400AA_AS	IncF RST	F-:A-:B11
ESC_NA8401AA_AS	IncF RST	F-:A-:B11
ESC_NA8402AA_AS	IncF RST	F-:A-:B11
ESC_NA8403AA_AS	IncF RST	F-:A-:B11
ESC_NA8404AA_AS	IncF RST	F-:A-:B11
ESC_NA8405AA_AS	IncF RST	F-:A-:B11
ESC_NA8406AA_AS	IncF RST	F-:A-:B11
ESC_NA8407AA_AS	IncF RST	F-:A-:B11
ESC_NA8408AA_AS	IncF RST	F-:A-:B-
ESC_NA8409AA_AS	IncF RST	F-:A-:B11
ESC_NA8410AA_AS	IncF RST	F-:A-:B11
ESC_NA8411AA_AS	IncF RST	F-:A-:B11
ESC_NA8412AA_AS	IncF RST	F-:A-:B11
ESC_NA8414AA_AS	IncF RST	F-:A-:B-
ESC_NA8415AA_AS	IncF RST	F-:A-:B-
ESC_NA8416AA_AS	IncF RST	F-:A-:B-
ESC_NA8417AA_AS	IncF RST	F-:A-:B-
ESC_NA8418AA_AS	IncF RST	F-:A-:B11
ESC_NA8419AA_AS	IncF RST	F-:A-:B11
ESC_NA8420AA_AS	IncF RST	F-:A-:B11
ESC_NA8421AA_AS	IncF RST	F-:A-:B11
ESC_NA8422AA_AS	IncF RST	F-:A-:B11
ESC_NA8425AA_AS	IncF RST	F-:A-:B11
ESC_NA8426AA_AS	IncF RST	F-:A-:B11
ESC_NA8427AA_AS	IncF RST	F-:A-:B11
ESC_NA8428AA_AS	IncF RST	F-:A-:B11
ESC_NA8429AA_AS	IncF RST	F-:A-:B11
ESC_NA8430AA_AS	IncF RST	F-:A-:B11
ESC_NA8576AA_AS	IncF RST	F-:A-:B11
ESC_NA8577AA_AS	IncF RST	F-:A-:B-
ESC_NA8578AA_AS	IncF RST	F-:A-:B11
ESC_NA8579AA_AS	IncF RST	F-:A-:B11
ESC_NA8643AA_AS	IncF RST	F63:A-:B-
ESC_NA8651AA_AS	IncF RST	F-:A-:B11
ESC_NA8668AA_AS	IncF RST	F5:A-:B-
ESC_NA8670AA_AS	IncF RST	F-:A-:B11
ESC_NA8681AA_AS	IncF RST	F-:A-:B11
ESC_NA8686AA_AS	IncF RST	F-:A-:B11
ESC_NA8691AA_AS	IncF RST	F-:A-:B11
ESC_NA8719AA_AS	IncF RST	F8:A-:B-
ESC_NA8720AA_AS	IncF RST	F-:A-:B-
ESC_NA8730AA_AS	IncF RST	F-:A-:B13
ESC_NA8731AA_AS	IncF RST	F-:A-:B3
ESC_NA8732AA_AS	IncF RST	F23:A-:B-
ESC_NA8733AA_AS	IncF RST	F-:A-:B13
ESC_NA8734AA_AS	IncF RST	F-:A-:B-
ESC_NA8735AA_AS	IncF RST	F-:A-:B-
ESC_NA8736AA_AS	IncF RST	F-:A-:B-
ESC_NA8737AA_AS	IncF RST	F-:A-:B11
ESC_NA8738AA_AS	IncF RST	F-:A-:B11
ESC_NA8739AA_AS	IncF RST	F-:A-:B-
ESC_NA8740AA_AS	IncF RST	F-:A-:B13
ESC_NA8743AA_AS	IncF RST	F-:A-:B3
ESC_NA8744AA_AS	IncF RST	F-:A-:B-
ESC_NA8747AA_AS	IncF RST	F-:A-:B13
ESC_NA8750AA_AS	IncF RST	F-:A-:B11
ESC_NA8751AA_AS	IncF RST	F-:A-:B11
ESC_NA8757AA_AS	IncF RST	F2:A5:B1
ESC_NA8758AA_AS	IncF RST	F-:A-:B-
ESC_NA8759AA_AS	IncF RST	F-:A-:B-
ESC_NA8783AA_AS	IncF RST	F24:A-:B1
ESC_NA8801AA_AS	IncF RST	F-:A-:B-
ESC_NA8807AA_AS	IncF RST	F104:A-:B11
ESC_NA8809AA_AS	IncF RST	F82:A-:B-
ESC_NA8812AA_AS	IncF RST	F24:A-:B11
ESC_NA8816AA_AS	IncF RST	F-:A-:B11
ESC_NA8817AA_AS	IncF RST	F-:A-:B11
ESC_NA8818AA_AS	IncF RST	F-:A-:B11
ESC_NA8819AA_AS	IncF RST	F-:A-:B11
ESC_NA8820AA_AS	IncF RST	F24:A-:B1
ESC_NA8821AA_AS	IncF RST	C4:A-:B40
ESC_NA8822AA_AS	IncF RST	F-:A-:B-
ESC_NA8823AA_AS	IncF RST	F-:A-:B11
ESC_NA8825AA_AS	IncF RST	F63:A-:B-
ESC_NA8826AA_AS	IncF RST	F13:A-:B-
ESC_NA8827AA_AS	IncF RST	F-:A-:B-
ESC_NA8828AA_AS	IncF RST	F30:A-:B-
ESC_NA8830AA_AS	IncF RST	F106:A-:B-
ESC_NA8831AA_AS	IncF RST	F2:A-:B-
ESC_NA8833AA_AS	IncF RST	F4:A-:B-
ESC_NA8837AA_AS	IncF RST	F-:A-:B-
ESC_NA8841AA_AS	IncF RST	F-:A-:B11
ESC_NA8843AA_AS	IncF RST	F-:A-:B-
ESC_NA9132AA_AS	IncF RST	F83:A2:B20
ESC_NA9133AA_AS	IncF RST	F1:A2:B20
ESC_NA9134AA_AS	IncF RST	F1:A2:B20
ESC_NA9135AA_AS	IncF RST	C4:A-:B1
ESC_NA9136AA_AS	IncF RST	F2:A4:B1
ESC_NA9137AA_AS	IncF RST	F1:A1:B16
ESC_NA9138AA_AS	IncF RST	F4:A2:B20
ESC_NA9139AA_AS	IncF RST	F1:A2:B20
ESC_NA9140AA_AS	IncF RST	C4:A-:B1
ESC_NA9141AA_AS	IncF RST	F2:A-:B-
ESC_NA9142AA_AS	IncF RST	F2:A-:B10
ESC_NA9143AA_AS	IncF RST	F1:A1:B1
ESC_NA9144AA_AS	IncF RST	F2:A-:B1
ESC_NA9145AA_AS	IncF RST	F36:A4:B1
ESC_NA9146AA_AS	IncF RST	F31:A4:B1
ESC_NA9147AA_AS	IncF RST	F-:A-:B-
ESC_NA9148AA_AS	IncF RST	F48:A1:B49
ESC_NA9150AA_AS	IncF RST	F67:A6:B38
ESC_NA9151AA_AS	IncF RST	F-:A-:B-
ESC_NA9152AA_AS	IncF RST	F1:A1:B20
ESC_NA9153AA_AS	IncF RST	F1:A2:B20
ESC_NA9154AA_AS	IncF RST	F1:A1:B66
ESC_NA9155AA_AS	IncF RST	F10:A-:B10
ESC_NA9156AA_AS	IncF RST	F-:A-:B-
ESC_NA9157AA_AS	IncF RST	F29:A-:B10
ESC_NA9158AA_AS	IncF RST	F-:A1:B66
ESC_NA9159AA_AS	IncF RST	F29:A-:B10
ESC_NA9160AA_AS	IncF RST	F29:A-:B10
ESC_NA9161AA_AS	IncF RST	F52:A-:B24
ESC_NA9162AA_AS	IncF RST	F31:A-:B10
ESC_NA9218AA_AS	IncF RST	F-:A-:B11
ESC_NA9219AA_AS	IncF RST	F23:A-:B3
ESC_NA9220AA_AS	IncF RST	F23:A-:B3
ESC_NA9221AA_AS	IncF RST	F23:A-:B3
ESC_NA9254AA_AS	IncF RST	F91:A8:B-
ESC_NA9255AA_AS	IncF RST	F4:A-:B1
ESC_NA9256AA_AS	IncF RST	F91:A8:B-
ESC_NA9257AA_AS	IncF RST	F72:A-:B-
ESC_NA9258AA_AS	IncF RST	F33:A19:B1
ESC_NA9259AA_AS	IncF RST	F72:A-:B-
ESC_NA9260AA_AS	IncF RST	F-:A-:B-
ESC_NA9261AA_AS	IncF RST	F33:A19:B1
ESC_NA9262AA_AS	IncF RST	C4:A-:B1
ESC_NA9264AA_AS	IncF RST	F33:A19:B1
ESC_NA9266AA_AS	IncF RST	F91:A8:B-
ESC_NA9267AA_AS	IncF RST	F55:A-:B-
ESC_NA9268AA_AS	IncF RST	C4:A-:B1
ESC_NA9269AA_AS	IncF RST	F72:A-:B-
ESC_NA9270AA_AS	IncF RST	F-:A-:B-
ESC_NA9271AA_AS	IncF RST	F24:A-:B1
ESC_NA9272AA_AS	IncF RST	F24:A-:B1
ESC_NA9273AA_AS	IncF RST	F34:A-:B53
ESC_NA9274AA_AS	IncF RST	F29:A-:B-
ESC_NA9275AA_AS	IncF RST	F55:A-:B-
ESC_NA9276AA_AS	IncF RST	F-:A-:B-
ESC_NA9277AA_AS	IncF RST	F29:A19:B23
ESC_NA9278AA_AS	IncF RST	F64:A-:B27
ESC_NA9279AA_AS	IncF RST	C4:A-:B-
ESC_NA9280AA_AS	IncF RST	F33:A-:B-
ESC_NA9281AA_AS	IncF RST	C4:A-:B-
ESC_NA9282AA_AS	IncF RST	C4:A-:B-
ESC_NA9283AA_AS	IncF RST	F29:A19:B23
ESC_NA9284AA_AS	IncF RST	F33:A-:B-
ESC_NA9285AA_AS	IncF RST	F-:A-:B-
ESC_NA9286AA_AS	IncF RST	F-:A-:B-
ESC_NA9287AA_AS	IncF RST	F-:A-:B-
ESC_NA9288AA_AS	IncF RST	F-:A-:B-
ESC_NA9289AA_AS	IncF RST	F-:A-:B-
ESC_NA9290AA_AS	IncF RST	F57:A-:B23
ESC_NA9415AA_AS	IncF RST	F67:A6:B38
ESC_NA9416AA_AS	IncF RST	C1:A6:B16
ESC_NA9417AA_AS	IncF RST	F40:A-:B-
ESC_NA9418AA_AS	IncF RST	C1:A-:B10
ESC_NA9439AA_AS	IncF RST	F-:A-:B-
ESC_NA9440AA_AS	IncF RST	F23:A-:B3
ESC_NA9441AA_AS	IncF RST	F23:A-:B3
ESC_NA9443AA_AS	IncF RST	F-:A-:B11
ESC_NA9444AA_AS	IncF RST	F23:A-:B3
ESC_NA9445AA_AS	IncF RST	F-:A-:B-
ESC_NA9446AA_AS	IncF RST	F-:A-:B-
ESC_NA9447AA_AS	IncF RST	C4:A-:B1
ESC_NA9449AA_AS	IncF RST	F-:A-:B-
ESC_NA9450AA_AS	IncF RST	F23:A-:B3
ESC_NA9451AA_AS	IncF RST	F-:A-:B-
ESC_NA9452AA_AS	IncF RST	F-:A-:B-
ESC_NA9453AA_AS	IncF RST	F-:A-:B3
ESC_NA9454AA_AS	IncF RST	F-:A-:B-
ESC_NA9455AA_AS	IncF RST	F23:A-:B3
ESC_NA9456AA_AS	IncF RST	F-:A-:B47
ESC_NA9457AA_AS	IncF RST	F33:A8:B1
ESC_NA9458AA_AS	IncF RST	F91:A8:B-
ESC_NA9459AA_AS	IncF RST	F-:A-:B-
ESC_NA9460AA_AS	IncF RST	F-:A-:B-
ESC_NA9462AA_AS	IncF RST	F23:A-:B3
ESC_NA9464AA_AS	IncF RST	F-:A-:B-
ESC_NA9465AA_AS	IncF RST	F56:A6:B-
ESC_NA9467AA_AS	IncF RST	F-:A-:B-
ESC_NA9468AA_AS	IncF RST	F-:A-:B-
ESC_NA9469AA_AS	IncF RST	F-:A-:B-
ESC_NA9470AA_AS	IncF RST	F-:A-:B-
ESC_NA9471AA_AS	IncF RST	F-:A-:B-
ESC_NA9472AA_AS	IncF RST	F-:A-:B11
ESC_NA9473AA_AS	IncF RST	F-:A-:B-
ESC_NA9474AA_AS	IncF RST	F29:A-:B1
ESC_NA9476AA_AS	IncF RST	F23:A-:B3
ESC_NA9477AA_AS	IncF RST	F-:A-:B-
ESC_NA9479AA_AS	IncF RST	F23:A-:B-
ESC_NA9480AA_AS	IncF RST	F-:A-:B-
ESC_NA9481AA_AS	IncF RST	C4:A8:B1
ESC_NA9482AA_AS	IncF RST	F-:A-:B-
ESC_NA9483AA_AS	IncF RST	F33:A19:B1
ESC_NA9484AA_AS	IncF RST	F23:A-:B3
ESC_NA9485AA_AS	IncF RST	F24:A-:B1
ESC_NA9486AA_AS	IncF RST	F-:A-:B-
ESC_NA9487AA_AS	IncF RST	F-:A-:B-
ESC_NA9488AA_AS	IncF RST	F-:A-:B-
ESC_NA9489AA_AS	IncF RST	F23:A-:B3
ESC_NA9490AA_AS	IncF RST	F23:A-:B3
ESC_NA9491AA_AS	IncF RST	F55:A-:B1
ESC_NA9493AA_AS	IncF RST	F-:A-:B-
ESC_NA9494AA_AS	IncF RST	F-:A-:B-
ESC_NA9495AA_AS	IncF RST	F23:A-:B3
ESC_NA9497AA_AS	IncF RST	F-:A-:B-
ESC_NA9498AA_AS	IncF RST	F-:A-:B-
ESC_NA9499AA_AS	IncF RST	F-:A-:B-
ESC_NA9500AA_AS	IncF RST	F16:A8:B1
ESC_NA9501AA_AS	IncF RST	F23:A-:B3
ESC_NA9502AA_AS	IncF RST	F23:A-:B3
ESC_NA9503AA_AS	IncF RST	F23:A-:B3
ESC_NA9504AA_AS	IncF RST	F-:A-:B-
ESC_NA9506AA_AS	IncF RST	F-:A-:B-
ESC_NA9508AA_AS	IncF RST	F-:A-:B3
ESC_NA9511AA_AS	IncF RST	F-:A-:B-
ESC_NA9513AA_AS	IncF RST	F4:A-:B1
ESC_NA9514AA_AS	IncF RST	F23:A-:B3
ESC_NA9519AA_AS	IncF RST	F-:A-:B-
ESC_NA9520AA_AS	IncF RST	F23:A-:B3
ESC_NA9522AA_AS	IncF RST	F-:A-:B-
ESC_NA9523AA_AS	IncF RST	F23:A-:B3
ESC_NA9527AA_AS	IncF RST	F-:A-:B3
ESC_NA9529AA_AS	IncF RST	F23:A-:B3
ESC_NA9538AA_AS	IncF RST	F23:A-:B3
ESC_NA9539AA_AS	IncF RST	F-:A-:B-
ESC_NA9540AA_AS	IncF RST	F33:A19:B1
ESC_NA9541AA_AS	IncF RST	F23:A-:B3
ESC_NA9544AA_AS	IncF RST	F-:A-:B-
ESC_NA9545AA_AS	IncF RST	F-:A-:B-
ESC_NA9546AA_AS	IncF RST	F-:A-:B-
ESC_NA9547AA_AS	IncF RST	F-:A-:B-
ESC_NA9549AA_AS	IncF RST	F-:A-:B-
ESC_NA9550AA_AS	IncF RST	F57:A-:B23
ESC_NA9551AA_AS	IncF RST	F-:A-:B-
ESC_NA9601AA_AS	IncF RST	F2:A-:B-
ESC_NA9602AA_AS	IncF RST	F2:A1:B23
ESC_NA9603AA_AS	IncF RST	F-:A-:B-
ESC_NA9604AA_AS	IncF RST	F2:A1:B23
ESC_NA9605AA_AS	IncF RST	F2:A1:B1
ESC_NA9606AA_AS	IncF RST	F-:A-:B-
ESC_NA9607AA_AS	IncF RST	F2:A-:B10
ESC_NA9608AA_AS	IncF RST	F29:A-:B10
ESC_NA9609AA_AS	IncF RST	F2:A1:B1
ESC_NA9610AA_AS	IncF RST	F35:A1:B1
ESC_NA9611AA_AS	IncF RST	F31:A4:B1
ESC_NA9612AA_AS	IncF RST	F35:A1:B63
ESC_NA9613AA_AS	IncF RST	F29:A-:B10
ESC_NA9614AA_AS	IncF RST	F35:A1:B1
ESC_NA9615AA_AS	IncF RST	F1:A2:B20
ESC_NA9616AA_AS	IncF RST	F2:A-:B1
ESC_NA9617AA_AS	IncF RST	C4:A-:B1
ESC_NA9618AA_AS	IncF RST	F29:A-:B-
ESC_NA9619AA_AS	IncF RST	F2:A1:B63
ESC_NA9620AA_AS	IncF RST	F2:A2:B20
ESC_NA9621AA_AS	IncF RST	F35:A2:B20
ESC_NA9622AA_AS	IncF RST	F29:A-:B10
ESC_NA9623AA_AS	IncF RST	F2:A2:B20
ESC_NA9624AA_AS	IncF RST	F35:A-:B-
ESC_NA9625AA_AS	IncF RST	C4:A-:B6
ESC_NA9626AA_AS	IncF RST	F29:A-:B10
ESC_NA9627AA_AS	IncF RST	F29:A-:B10
ESC_NA9628AA_AS	IncF RST	F1:A2:B20
ESC_NA9629AA_AS	IncF RST	F1:A2:B20
ESC_NA9630AA_AS	IncF RST	F2:A1:B63
ESC_NA9631AA_AS	IncF RST	F2:A1:B-
ESC_NA9632AA_AS	IncF RST	F35:A1:B63
ESC_NA9633AA_AS	IncF RST	F-:A2:B20
ESC_NA9634AA_AS	IncF RST	F-:A2:B20
ESC_NA9636AA_AS	IncF RST	F2:A2:B20
ESC_NA9689AA_AS	IncF RST	F-:A-:B-
ESC_NA9923AA_AS	IncF RST	F-:A-:B-
ESC_OA0009AA_AS	IncF RST	F23:A-:B3
ESC_OA0010AA_AS	IncF RST	F23:A-:B3
ESC_OA0012AA_AS	IncF RST	F23:A-:B3
ESC_OA0013AA_AS	IncF RST	F23:A-:B3
ESC_OA0014AA_AS	IncF RST	F-:A-:B-
ESC_OA0017AA_AS	IncF RST	F-:A-:B-
ESC_OA0018AA_AS	IncF RST	F-:A1:B1
ESC_OA0026AA_AS	IncF RST	F-:A-:B-
ESC_OA0027AA_AS	IncF RST	F36:A4:B1
ESC_OA0028AA_AS	IncF RST	F-:A-:B-
ESC_OA0030AA_AS	IncF RST	C4:A5:B1
ESC_OA0031AA_AS	IncF RST	Y3:A-:B53
ESC_OA0032AA_AS	IncF RST	Y3:A-:B53
ESC_OA0033AA_AS	IncF RST	F-:A-:B-
ESC_OA0035AA_AS	IncF RST	F-:A-:B53
ESC_OA0036AA_AS	IncF RST	F-:A-:B53
ESC_OA0037AA_AS	IncF RST	F-:A-:B53
ESC_OA0038AA_AS	IncF RST	F-:A-:B-
ESC_OA0039AA_AS	IncF RST	F-:A-:B-
ESC_OA0040AA_AS	IncF RST	F-:A-:B53
ESC_OA0041AA_AS	IncF RST	F1:A1:B1
ESC_OA0046AA_AS	IncF RST	F29:A-:B10
ESC_OA0048AA_AS	IncF RST	F-:A-:B-
ESC_OA0053AA_AS	IncF RST	F23:A-:B3
ESC_OA0056AA_AS	IncF RST	F23:A-:B3
ESC_OA0057AA_AS	IncF RST	F23:A-:B3
ESC_OA0059AA_AS	IncF RST	F23:A-:B3
ESC_OA0060AA_AS	IncF RST	F23:A-:B3
ESC_OA0061AA_AS	IncF RST	F23:A-:B3
ESC_OA0064AA_AS	IncF RST	F23:A-:B3
ESC_OA0066AA_AS	IncF RST	F23:A-:B3
ESC_OA0071AA_AS	IncF RST	F23:A-:B3
ESC_OA0072AA_AS	IncF RST	F23:A-:B3
ESC_OA0073AA_AS	IncF RST	F23:A-:B3
ESC_OA0074AA_AS	IncF RST	F23:A-:B3
ESC_OA0075AA_AS	IncF RST	F23:A-:B3
ESC_OA0076AA_AS	IncF RST	F23:A-:B3
ESC_OA0077AA_AS	IncF RST	F-:A-:B-
ESC_OA0078AA_AS	IncF RST	F-:A-:B-
ESC_OA0079AA_AS	IncF RST	F-:A-:B-
ESC_OA0080AA_AS	IncF RST	F-:A-:B-
ESC_OA0081AA_AS	IncF RST	F-:A-:B-
ESC_OA0082AA_AS	IncF RST	F23:A-:B3
ESC_OA0083AA_AS	IncF RST	F-:A-:B-
ESC_OA0084AA_AS	IncF RST	F-:A-:B-
ESC_OA0085AA_AS	IncF RST	F-:A-:B-
ESC_OA0086AA_AS	IncF RST	F-:A-:B-
ESC_OA0087AA_AS	IncF RST	F23:A-:B3
ESC_OA0088AA_AS	IncF RST	F-:A-:B-
ESC_OA0089AA_AS	IncF RST	F29:A-:B10
ESC_OA0090AA_AS	IncF RST	F-:A1:B32
ESC_OA0091AA_AS	IncF RST	F2:A1:B-
